case,truth,T,n,solver,knob,value,nullity,rule,certified,undecidable,floor_binding,gap,near_null,solve_s,spec1,spec2,spec3,spec4,spec5
video-20x20x10x3,3,Float32,909,SVDSolver,tol,1.0e-5,3,gap,true,0,true,446,0,0.198,3.364e-09,4.808e-09,1.223e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float32,909,SVDSolver,tol,1.0e-6,3,gap,true,0,true,446,0,0.198,3.364e-09,4.808e-09,1.223e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float32,909,SVDSolver,tol,1.0e-7,3,gap,true,0,true,446,0,0.198,3.364e-09,4.808e-09,1.223e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float32,909,SVDSolver,tol,1.0e-8,3,gap,true,0,true,446,0,0.198,3.364e-09,4.808e-09,1.223e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float32,909,SVDSolver,tol,1.0e-9,3,gap,true,0,true,446,0,0.198,3.364e-09,4.808e-09,1.223e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float32,909,GramSolver,c,1.0,0,threshold,true,0,false,322.1,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,2.0,0,threshold,true,0,false,161.1,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,3.0,0,threshold,true,0,false,107.4,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,5.0,0,threshold,false,0,false,64.43,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,10.0,0,threshold,false,0,false,32.21,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,20.0,0,threshold,false,0,false,16.11,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,30.0,0,threshold,false,0,false,10.74,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,100.0,0,threshold,false,0,false,3.221,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,300.0,0,threshold,false,0,false,1.074,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,1000.0,3,threshold,false,0,true,2.414,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,tol,0.001,0,threshold,false,0,false,38.4,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,tol,0.0001,0,threshold,false,0,false,64.43,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,tol,1.0e-5,0,threshold,false,0,false,64.43,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,tol,1.0e-6,0,threshold,false,0,false,64.43,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,tol,1.0e-7,0,threshold,false,0,false,64.43,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,tol,1.0e-8,0,threshold,false,0,false,64.43,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,GramSolver,tol,1.0e-9,0,threshold,false,0,false,64.43,0,0.109,3.84e-05,4.99e-05,9.023e-05,0.0002877,0.0002964
video-20x20x10x3,3,Float32,909,ArpackSolver,c,1.0,3,gap,true,0,true,2230,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,2.0,3,gap,true,0,true,1115,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,3.0,3,gap,true,0,true,743.3,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,5.0,3,gap,true,0,true,446,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,10.0,3,gap,true,0,true,223,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,20.0,3,gap,true,0,true,111.5,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,30.0,3,threshold,false,0,true,74.33,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,100.0,3,threshold,false,0,true,22.3,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,300.0,3,threshold,false,0,true,7.433,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,1000.0,3,threshold,false,0,true,2.23,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,tol,0.001,3,gap,true,0,true,446,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,tol,0.0001,3,gap,true,0,true,446,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,tol,1.0e-5,3,gap,true,0,true,446,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,tol,1.0e-6,3,gap,true,0,true,446,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,tol,1.0e-7,3,gap,true,0,true,446,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,tol,1.0e-8,3,gap,true,0,true,446,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,ArpackSolver,tol,1.0e-9,3,gap,true,0,true,446,0,0.448,1.701e-08,3.425e-08,5.199e-08,0.0002658,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,1.0,3,gap,true,0,true,2231,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,2.0,3,gap,true,0,true,1115,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,3.0,3,gap,true,0,true,743.6,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,5.0,3,gap,true,0,true,446.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,10.0,3,gap,true,0,true,223.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,20.0,3,gap,true,0,true,111.5,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,30.0,3,threshold,false,0,true,74.36,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,100.0,3,threshold,false,0,true,22.31,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,300.0,3,threshold,false,0,true,7.436,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,1000.0,3,threshold,false,0,true,2.231,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,c,10000.0,27,threshold,false,0,true,NaN,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,tol,0.001,3,gap,true,0,true,446.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,tol,0.0001,3,gap,true,0,true,446.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,tol,1.0e-5,3,gap,true,0,true,446.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,tol,1.0e-6,3,gap,true,0,true,446.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,tol,1.0e-7,3,gap,true,0,true,446.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,tol,1.0e-8,3,gap,true,0,true,446.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float32,909,KrylovSolver,tol,1.0e-9,3,gap,true,0,true,446.1,0,0.441,2.389e-08,5.073e-08,1.164e-07,0.0002659,0.0002721
video-20x20x10x3,3,Float16,909,SVDSolver,c,1.0,3,gap,false,21,true,2230,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,2.0,3,gap,false,21,true,1115,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,3.0,3,gap,false,21,true,743.4,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,5.0,3,gap,false,21,true,446,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,10.0,3,gap,false,21,true,223,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,20.0,3,gap,false,21,true,111.5,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,30.0,3,threshold,false,21,true,74.34,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,100.0,3,threshold,false,21,true,22.3,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,300.0,3,threshold,false,21,true,7.434,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,1000.0,3,threshold,false,21,true,2.23,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,tol,0.001,3,gap,false,21,true,446,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,tol,0.0001,3,gap,false,21,true,446,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,tol,1.0e-5,3,gap,false,21,true,446,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,tol,1.0e-6,3,gap,false,21,true,446,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,tol,1.0e-7,3,gap,false,21,true,446,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,tol,1.0e-8,3,gap,false,21,true,446,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,SVDSolver,tol,1.0e-9,3,gap,false,21,true,446,0,0.200,2.431e-08,3.07e-08,3.406e-08,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,GramSolver,c,1.0,0,threshold,false,24,false,316.2,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,2.0,0,threshold,false,24,false,158.1,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,3.0,0,threshold,false,24,false,105.4,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,5.0,0,threshold,false,24,false,63.24,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,10.0,0,threshold,false,24,false,31.62,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,20.0,0,threshold,false,24,false,15.81,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,30.0,0,threshold,false,24,false,10.54,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,100.0,0,threshold,false,24,false,3.162,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,300.0,0,threshold,false,24,false,1.054,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,1000.0,2,threshold,false,22,true,1.188,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,tol,0.001,0,threshold,false,24,false,37.69,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,tol,0.0001,0,threshold,false,24,false,63.24,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,tol,1.0e-5,0,threshold,false,24,false,63.24,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,tol,1.0e-6,0,threshold,false,24,false,63.24,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,tol,1.0e-7,0,threshold,false,24,false,63.24,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,tol,1.0e-8,0,threshold,false,24,false,63.24,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,GramSolver,tol,1.0e-9,0,threshold,false,24,false,63.24,0,0.109,3.769e-05,4.814e-05,0.0001416,0.0002875,0.0002966
video-20x20x10x3,3,Float16,909,ArpackSolver,c,1.0,3,gap,false,21,true,2230,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,2.0,3,gap,false,21,true,1115,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,3.0,3,gap,false,21,true,743.3,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,5.0,3,gap,false,21,true,446,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,10.0,3,gap,false,21,true,223,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,20.0,3,gap,false,21,true,111.5,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,30.0,3,threshold,false,21,true,74.33,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,100.0,3,threshold,false,21,true,22.3,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,300.0,3,threshold,false,21,true,7.433,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,1000.0,3,threshold,false,21,true,2.23,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,tol,0.001,3,gap,false,21,true,446,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,tol,0.0001,3,gap,false,21,true,446,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,tol,1.0e-5,3,gap,false,21,true,446,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,tol,1.0e-6,3,gap,false,21,true,446,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,tol,1.0e-7,3,gap,false,21,true,446,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,tol,1.0e-8,3,gap,false,21,true,446,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,ArpackSolver,tol,1.0e-9,3,gap,false,21,true,446,0,0.402,1.618e-08,2.311e-08,7.732e-08,0.0002658,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,1.0,2,threshold,false,22,true,1.037,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,2.0,3,gap,false,21,true,1115,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,3.0,3,gap,false,21,true,743.4,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,5.0,3,gap,false,21,true,446.1,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,10.0,3,gap,false,21,true,223,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,20.0,3,gap,false,21,true,111.5,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,30.0,3,threshold,false,21,true,74.34,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,100.0,3,threshold,false,21,true,22.3,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,300.0,3,threshold,false,21,true,7.434,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,1000.0,3,threshold,false,21,true,2.23,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,tol,0.001,3,gap,false,21,true,446.1,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,tol,0.0001,3,gap,false,21,true,446.1,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,tol,1.0e-5,3,gap,false,21,true,446.1,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,tol,1.0e-6,3,gap,false,21,true,446.1,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,tol,1.0e-7,3,gap,false,21,true,446.1,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,tol,1.0e-8,3,gap,false,21,true,446.1,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-20x20x10x3,3,Float16,909,KrylovSolver,tol,1.0e-9,3,gap,false,21,true,446.1,0,0.493,6.723e-09,7.672e-08,1.236e-07,0.0002659,0.0002722
video-40x40x20x3,3,Float64,3609,SVDSolver,c,1.0,3,gap,true,0,false,3.705e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,2.0,3,gap,true,0,false,3.705e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,3.0,3,gap,true,0,true,2.471e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,5.0,3,gap,true,0,true,1.483e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,10.0,3,gap,true,0,true,7.413e+10,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,20.0,3,gap,true,0,true,3.706e+10,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,30.0,3,gap,true,0,true,2.471e+10,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,100.0,3,gap,true,0,true,7.413e+09,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,300.0,3,gap,true,0,true,2.471e+09,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,1000.0,3,gap,true,0,true,7.413e+08,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,c,10000.0,3,gap,true,0,true,7.413e+07,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,tol,0.001,3,gap,true,0,true,1.483e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,tol,0.0001,3,gap,true,0,true,1.483e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,tol,1.0e-5,3,gap,true,0,true,1.483e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,tol,1.0e-6,3,gap,true,0,true,1.483e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,tol,1.0e-7,3,gap,true,0,true,1.483e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,tol,1.0e-8,3,gap,true,0,true,1.483e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,SVDSolver,tol,1.0e-9,3,gap,true,0,true,1.483e+11,0,9.432,1.956e-19,3.155e-17,4.443e-16,0.0001646,0.0001651
video-40x40x20x3,3,Float64,3609,GramSolver,c,1.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,2.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,3.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,5.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,10.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,20.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,30.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,100.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,300.0,3,gap,true,0,false,1.392e+09,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
video-40x40x20x3,3,Float64,3609,GramSolver,c,1000.0,3,gap,true,0,true,7.908e+08,0,3.839,2.54e-14,3.871e-14,1.262e-13,0.0001756,0.0001765
