family,case,dims,valence,expected_final,T,seed,config,solver,restricted_nullity,final_nullity,certified,status,undecidable,near_null,rule,gap,selected,next_value,max_zlaw_resid,seconds,notes
video,video-random,60x60x30x3,4,3,Float16,20260906,default,GramSolver,3,3,true,ok,0,0,gap,80730.4,2.553e-7;3.548e-7;4.537e-7,0.0769905,5.02439e-05,0.113455,
video,video-random,60x60x30x3,4,3,Float16,20260907,default,GramSolver,3,3,true,ok,0,0,gap,94441.4,3.228e-7;4.104e-7;6.138e-7,0.0900664,6.78067e-05,0.067116,
video,video-random,60x60x30x3,4,3,Float16,20260908,default,GramSolver,3,3,true,ok,0,0,gap,75606.6,2.388e-7;3.156e-7;4.514e-7,0.0721041,5.24537e-05,0.079443,
video,video-random,60x60x30x3,4,3,Float16,20260909,default,GramSolver,3,3,true,ok,0,0,gap,74645.5,2.277e-7;2.655e-7;4.465e-7,0.0711875,3.7229e-05,0.094283,
sphere,sphere3-64,64x64x64,3,3,Float16,20260906,mf-arpack,ArpackSolver,34,3,false,ok,0,0,threshold,1.03603,5.297e-8;6.229e-8;1.066e-7;1.663e-7;1.959e-7;2.238e-7;2.739e-7;2.849e-7;5.072e-7;3.635e-6;1.052e-5;1.394e-5;1.609e-5;2.167e-5;3.156e-5;0.0001369;0.0002024;0.0002272;0.0002853;0.0002904;0.0004097;0.0004608;0.0004902;0.0005743;0.0006069;0.0006796;0.0007013;0.0007449;0.0007583;0.0007933;0.0008777;0.0009026;0.0009511;0.000959,0.000993512,0.00385701,11.936474,
sphere,sphere3-64,64x64x64,3,3,Float16,20260907,mf-arpack,ArpackSolver,25,3,false,ok,0,0,threshold,1.06434,1.092e-8;3.103e-8;6.505e-8;6.842e-8;8.196e-8;1.023e-7;1.427e-7;1.601e-7;1.666e-7;3.653e-7;6.138e-7;1.005e-6;1.414e-5;1.561e-5;0.0002409;0.0002709;0.0003237;0.0003581;0.0004933;0.0005669;0.0007235;0.0007429;0.0008076;0.0008581;0.0009327,0.000992746,0.00214275,4.018756,
sphere,sphere3-64,64x64x64,3,3,Float16,20260908,mf-arpack,ArpackSolver,33,3,false,ok,0,0,threshold,1.05115,1.484e-8;6.174e-8;9.079e-8;1.089e-7;1.391e-7;1.65e-7;1.921e-7;2.58e-7;3.537e-7;3.794e-7;4.085e-7;4.872e-7;5.7e-7;1.503e-5;0.0001301;0.0001674;0.0002209;0.0002886;0.0003143;0.0004003;0.0004482;0.0004802;0.0005146;0.0005742;0.0006012;0.0006901;0.0007326;0.000752;0.0008138;0.0008523;0.0008957;0.0009255;0.000963,0.00101228,0.000569377,957.502365,
sphere,sphere3-64,64x64x64,3,3,Float16,20260909,mf-arpack,ArpackSolver,26,3,false,ok,0,0,threshold,1.05273,2.117e-10;1.454e-8;1.146e-7;1.299e-7;1.49e-7;2.282e-7;3.712e-7;3.859e-7;6.186e-7;8.802e-7;1.109e-6;1.705e-6;2.653e-6;5.549e-5;0.000318;0.0004538;0.0004944;0.0005413;0.0005678;0.0006325;0.0007344;0.0008265;0.0008747;0.0008888;0.0009036;0.0009321,0.000981283,0.000824155,3.034805,
sphere,sphere3-100,100x100x100,3,3,Float64,20260904,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,2.95688e+10,3.509e-17;8.683e-17;9.636e-17;1.229e-16;1.535e-16;2.004e-16;2.743e-16;3.18e-16;3.753e-16;4.097e-16;7.135e-16;9.102e-16;1.033e-15,5.25248e-05,2.48443e-13,17.565775,
sphere,sphere3-100,100x100x100,3,3,Float64,20260905,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,6.158e+09,3.64e-17;1.392e-16;1.552e-16;2.78e-16;3.408e-16;4.053e-16;4.539e-16;5.848e-16;7.012e-16;7.663e-16;7.845e-16;8.801e-16;1.081e-15,1.09388e-05,1.28509e-13,32.464786,
sphere,sphere3-100,100x100x100,3,3,Float64,20260906,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,1.98964e+10,1.645e-17;1.408e-16;1.412e-16;2.168e-16;4.267e-16;5.032e-16;5.825e-16;6.163e-16;6.468e-16;8.55e-16;9.645e-16;1.023e-15;1.518e-15,3.53432e-05,6.28375e-13,22.806655,
sphere,sphere3-100,100x100x100,3,3,Float64,20260907,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,5.73653e+10,1.776e-17;7.673e-17;7.68e-17;1.464e-16;1.935e-16;2.211e-16;2.673e-16;3.473e-16;3.607e-16;4.175e-16;7.591e-16;8.286e-16;1.482e-15,0.000101901,9.47607e-13,19.506802,
sphere,sphere3-100,100x100x100,3,3,Float64,20260908,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,1.32011e+09,5.453e-18;1.543e-17;9.36e-17;1.662e-16;2.152e-16;2.173e-16;3.071e-16;4.831e-16;4.984e-16;7.057e-16;7.684e-16;8.61e-16;2.154e-15,2.84411e-06,7.8833e-12,16.954529,
sphere,sphere3-100,100x100x100,3,3,Float64,20260909,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,4.07276e+09,3.879e-19;7.991e-17;8.034e-17;1.403e-16;1.583e-16;1.614e-16;2.215e-16;3.149e-16;3.167e-16;3.197e-16;5.381e-16;7.161e-16;1.896e-15,7.72074e-06,4.32593e-12,13.858498,
sphere,sphere3-100,100x100x100,3,3,Float32,20260904,mf-arpack,ArpackSolver,13,3,false,ok,0,0,threshold,48.8978,1.415e-8;4.211e-8;6.843e-8;7.976e-8;8.063e-8;1.314e-7;1.377e-7;1.401e-7;1.724e-7;1.87e-7;2.062e-7;2.181e-7;4.342e-7,4.66326e-05,0.000207736,5.021873,
sphere,sphere3-100,100x100x100,3,3,Float32,20260905,mf-arpack,ArpackSolver,13,3,false,ok,0,0,threshold,20.2872,2.171e-8;3.508e-8;3.861e-8;6.046e-8;7.277e-8;1.204e-7;1.331e-7;1.534e-7;1.61e-7;2.029e-7;3.677e-7;4.423e-7;5.107e-7,1.93474e-05,0.000388989,7.972384,
sphere,sphere3-100,100x100x100,3,3,Float32,20260906,mf-arpack,ArpackSolver,13,3,false,ok,0,0,threshold,29.4305,2.433e-8;4.738e-8;6.596e-8;6.798e-8;8.196e-8;1.189e-7;1.312e-7;1.879e-7;2.084e-7;2.295e-7;2.498e-7;3.006e-7;3.812e-7,2.80671e-05,0.000306086,3.997890,
sphere,sphere3-100,100x100x100,3,3,Float32,20260907,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,115.962,1.574e-8;6.053e-8;6.195e-8;1.008e-7;1.031e-7;1.635e-7;1.813e-7;1.899e-7;2.031e-7;2.07e-7;2.383e-7;4.623e-7;6.731e-7,0.00011059,0.00248993,7.104479,
sphere,sphere3-100,100x100x100,3,3,Float32,20260908,mf-arpack,ArpackSolver,13,2,false,ok,0,0,threshold,2.08832,5.619e-9;2.222e-8;2.933e-8;6.257e-8;8.983e-8;1.349e-7;1.417e-7;1.784e-7;2.078e-7;2.098e-7;2.555e-7;4.055e-7;4.465e-7,1.99157e-06,0.000122096,4.500355,
sphere,sphere3-100,100x100x100,3,3,Float32,20260909,mf-arpack,ArpackSolver,13,2,false,ok,0,0,threshold,2.65606,4.375e-8;7.378e-8;1.073e-7;1.308e-7;1.433e-7;1.48e-7;1.481e-7;1.579e-7;1.855e-7;1.937e-7;2.061e-7;5.468e-7;6.101e-7,2.53301e-06,0.000186284,4.680212,
sphere,sphere3-100,100x100x100,3,3,Float16,20260904,mf-arpack,ArpackSolver,20,3,false,ok,0,0,threshold,1.22508,4.193e-9;1.593e-8;3.986e-8;1.2e-7;1.417e-7;2.398e-7;2.608e-7;3.661e-7;6.199e-7;8.752e-7;1.592e-6;3.658e-6;4.169e-6;4.676e-5;0.0001942;0.0003777;0.000414;0.0005903;0.0006809;0.0008457,0.00103609,0.000625107,7.061178,
sphere,sphere3-100,100x100x100,3,3,Float16,20260905,mf-arpack,ArpackSolver,21,3,false,ok,0,0,threshold,1.09446,2.964e-8;3.811e-8;7.968e-8;9.655e-8;1.514e-7;1.581e-7;1.625e-7;1.952e-7;2.247e-7;2.879e-7;3.266e-7;3.455e-7;4.673e-7;1.94e-5;0.00019;0.0003389;0.000436;0.0005043;0.0006816;0.0007799;0.0008955,0.00098014,0.000306996,8.097640,
sphere,sphere3-100,100x100x100,3,3,Float16,20260906,mf-arpack,ArpackSolver,21,3,false,ok,0,0,threshold,1.16851,3.996e-9;5.531e-8;7.691e-8;7.87e-8;1.433e-7;1.48e-7;1.661e-7;1.904e-7;2.349e-7;4.266e-7;7.147e-7;1.101e-6;1.147e-6;2.801e-5;0.0003867;0.0004947;0.000606;0.0007535;0.0008193;0.0009046;0.0009394,0.00109773,0.000462435,8.255462,
sphere,sphere3-100,100x100x100,3,3,Float16,20260907,mf-arpack,ArpackSolver,19,2,false,ok,0,0,threshold,1.10105,2.12e-9;4.816e-9;3.71e-8;8.417e-8;2.21e-7;2.695e-7;2.75e-7;4.403e-7;6.994e-7;7.3e-7;2.425e-5;7.755e-5;8.536e-5;0.0001306;0.0002281;0.0005273;0.000652;0.0008843;0.0009278,0.00102156,0.00111695,8.580406,
sphere,sphere3-100,100x100x100,3,3,Float16,20260908,mf-arpack,ArpackSolver,26,3,false,ok,0,0,threshold,1.1363,1.756e-9;2.212e-8;4.032e-8;6.229e-8;6.906e-8;9.165e-8;1.67e-7;2.056e-7;2.707e-7;4.065e-7;1.028e-6;1.229e-6;1.824e-6;2.29e-6;2.771e-5;0.0001328;0.0002262;0.0003236;0.0003556;0.00043;0.0005604;0.0006547;0.0007315;0.000802;0.0008134;0.0008694,0.000987929,0.000439631,9.236674,
sphere,sphere3-100,100x100x100,3,3,Float16,20260909,mf-arpack,ArpackSolver,23,3,false,ok,0,0,threshold,1.07297,1.939e-8;2.52e-8;1.005e-7;1.312e-7;1.662e-7;2.862e-7;3.345e-7;3.571e-7;3.997e-7;4.112e-7;4.788e-7;5.394e-7;6.033e-7;2.522e-6;2.735e-5;0.000131;0.0001665;0.000408;0.0006173;0.0007329;0.0007912;0.000833;0.0009171,0.000983985,0.00029921,10.998112,
sphere,sphere3-140,140x140x140,3,3,Float64,20260904,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,1.50932e+08,2.069e-17;5.346e-17;8.413e-17;9.037e-17;1.364e-16;1.684e-16;2.237e-16;3.341e-16;3.601e-16;4.4e-16;6.468e-16;8.946e-16;1.186e-15,2.68108e-07,2.11447e-11,36.558692,
sphere,sphere3-140,140x140x140,3,3,Float64,20260905,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,6.94528e+09,2.758e-17;7.056e-17;8.723e-17;1.59e-16;2.634e-16;3.431e-16;3.71e-16;3.845e-16;4.026e-16;4.812e-16;5.463e-16;5.598e-16;5.934e-16,1.23373e-05,7.43588e-13,36.617733,
sphere,sphere3-140,140x140x140,3,3,Float64,20260906,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,3.12647e+10,4.069e-17;8.846e-17;1.082e-16;1.932e-16;1.985e-16;2.088e-16;3.353e-16;3.652e-16;4.805e-16;5.702e-16;6.345e-16;6.775e-16;6.887e-16,5.55373e-05,1.72738e-13,25.576369,
sphere,sphere3-140,140x140x140,3,3,Float64,20260907,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,1.25641e+09,7.715e-17;7.809e-17;1.198e-16;1.569e-16;1.788e-16;2.39e-16;3.38e-16;3.602e-16;4.043e-16;4.209e-16;5.562e-16;7.502e-16;9.318e-16,2.23184e-06,3.57542e-10,28.664705,
sphere,sphere3-140,140x140x140,3,3,Float64,20260908,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,3.4333e+10,6.755e-17;7.874e-17;1.519e-16;3.427e-16;4.027e-16;4.203e-16;4.358e-16;4.397e-16;4.996e-16;5.993e-16;6.466e-16;1.002e-15;1.126e-15,6.09876e-05,7.34698e-13,41.215951,
sphere,sphere3-140,140x140x140,3,3,Float64,20260909,mf-arpack,ArpackSolver,13,3,true,ok,0,0,gap,9.52608e+08,7.048e-17;8.217e-17;1.46e-16;1.759e-16;2.492e-16;3.029e-16;4.053e-16;4.066e-16;4.472e-16;4.562e-16;5.297e-16;6.646e-16;7.874e-16,1.69217e-06,1.03549e-11,38.006211,
sphere,sphere3-140,140x140x140,3,3,Float32,20260904,mf-arpack,ArpackSolver,14,3,false,ok,0,0,threshold,70.4861,1.245e-8;2.385e-8;3.368e-8;9.202e-8;1.11e-7;1.297e-7;1.542e-7;1.848e-7;2.433e-7;2.438e-7;3.601e-7;3.82e-7;3.873e-7;5.543e-7,6.72208e-05,0.000141328,7.718517,
sphere,sphere3-140,140x140x140,3,3,Float32,20260905,mf-arpack,ArpackSolver,13,3,false,ok,0,0,threshold,16.9905,1.192e-8;7.171e-8;7.309e-8;7.935e-8;9.566e-8;1.29e-7;1.308e-7;1.395e-7;1.599e-7;1.649e-7;2.347e-7;2.434e-7;3.237e-7,1.62034e-05,0.00024425,8.462127,
